,action,ep_reward,goal_point,goal_reached,path_points,start_point,timestamp,total_step,trajectory_len
0,"[[-0.003446568491091928, -0.9450710128085871, 0.0], [0.9660899750978327, 0.42373004348975707, 0.0], [-0.37084915270753693, -0.0012809873479544542, 0.0], [-0.15208830913858784, -0.5468176789853552, 0.0], [0.8428793206517531, -0.5220009779353261, 0.0], [0.4679728357550057, 0.6445430019623029, 0.0], [0.8553779944118458, -0.7252678449786846, 0.0], [-0.8075950343231718, 0.09183885667605018, 0.0], [0.9356115679498753, -0.21517692386134235, 0.0], [0.6798081886778968, 0.20504390712603926, 0.0], [-0.322993822550262, -0.4183778552113856, 0.0], [-0.0367249337526836, 0.7239990789788857, 0.0], [0.5442830464829327, -0.9626660164319585, 0.0], [0.5720068425193199, 0.22780543341024795, 0.0], [-0.831233591688726, -0.04127957672715221, 0.0], [0.02379159324486202, 0.4049587682295266, 0.0], [-1.0, -0.7872015291142325, 0.0], [-0.6405841999476569, -0.38395054741826007, 0.0], [0.4108924443062749, -0.7602805135101321, 0.0], [-0.14288279234224643, 0.8753431731983541, 0.0], [0.21784012597623392, 0.5955575092137979, 0.0], [-0.35400117040586165, 0.2798241683402498, 0.0], [0.5279111225395647, 0.33914209990922073, 0.0], [-0.8855360005955527, 0.3967730785171444, 0.0], [-0.8538745270111108, -0.2768466635124134, 0.0], [0.030388390368525142, 0.3283144982916193, 0.0], [-0.7203524950000592, 0.5457467409931982, 0.0], [0.6570185976887684, 0.5000651323890821, 0.0], [-0.4055887714650712, 0.6057287458806453, 0.0], [-0.9543032079069583, 0.27749733252726605, 0.0], [0.6740170763992133, -0.0731971664022294, 0.0], [0.18072008834744335, 0.05231339659544121, 0.0], [-0.7963598176440972, -0.10059708526684352, 0.0], [0.6441865756043823, -0.20840885027710487, 0.0], [-0.04758585892661227, -0.7764913686655668, 0.0], [-0.16072171782996225, 0.1790612696350644, 0.0], [0.3685339703621304, 0.4641440571651456, 0.0], [0.8132590385405944, -0.293896498630399, 0.0], [-0.3651013650655318, -0.21858792219351597, 0.0], [-0.530647672285845, 0.6202204339762853, 0.0], [-0.08404745062507113, -0.26589610761498395, 0.0], [-0.7869984929766795, -0.765010615653207, 0.0], [0.9349222457254864, 0.2934393253966525, 0.0], [0.691190853103947, 0.4098248152971997, 0.0], [0.38122076479836364, -0.4835584503203163, 0.0], [-0.25715790638265434, -0.7626292885467714, 0.0], [0.16412415856290474, -0.9904331776888177, 0.0], [0.5949249727501564, -0.8205693721369064, 0.0], [0.30694110311142997, -0.9319277350117597, 0.0], [-0.15100927791405883, 0.9275992022976247, 0.0], [-0.7386659237538276, -0.010067508575782314, 0.0], [0.25722835288619006, -0.1424793678033207, 0.0], [0.814259230755028, 0.8574290715996691, 0.0], [-0.9559143714186455, -0.5197823270435368, 0.0], [0.2907044498062106, 1.0, 0.0], [-0.43031760766606664, -0.39046671515374864, 0.0], [-0.12157924834626699, 0.025837692937213497, 0.0], [0.9598625167029873, 0.842429985710754, 0.0], [0.9901659069914084, -0.9551989762053346, 0.0], [-0.31594799398529627, 0.494097748386777, 0.0], [-0.4620969011961328, -0.35448261712155515, 0.0], [-0.18295132711546946, -0.4806130057877742, 0.0], [-0.11247896693070303, -0.5543237470322725, 0.0], [-0.48118821394844513, 0.09291712019780474, 0.0], [-0.5055835144661244, -0.6894275128971945, 0.0], [0.8810289213628721, -0.36377482902978364, 0.0], [-0.020856564964529256, -0.5582085854288856, 0.0], [0.18370482892569573, 0.3337602663793149, 0.0], [0.6609173505811894, -0.7465607357482753, 0.0], [-0.07359796522311468, -0.6786711982735785, 0.0], [-0.669857888852908, -0.18428071006143554, 0.0], [0.8994058001404619, -0.4459580574893145, 0.0], [-0.4907038457677524, 0.5786957711416836, 0.0], [-0.3691150651223435, -0.3180258681468804, 0.0], [-0.33813174866331586, 0.053914408876001296, 0.0], [-0.04414746204095488, 0.3119484318958299, 0.0], [-0.9770628972024786, -0.9324686734056632, 0.0], [0.12230746688114413, -0.8506028522026896, 0.0], [-0.9975987222156157, 1.0, 0.0], [-0.28019540654691477, 0.38477730404923616, 0.0], [-0.872538299824662, -0.7835058401019177, 0.0], [-0.5172961179325806, 0.5033588157262017, 0.0], [-0.6235734074042637, -0.9571355003525882, 0.0], [-0.005389195317844875, 0.9213983537998787, 0.0], [0.7103222825829962, 0.01126118357036976, 0.0], [-0.2334155055143845, -0.595407089002871, 0.0], [0.7213826577022089, 0.9552862491842902, 0.0], [0.11661453652559128, 0.7982048186340072, 0.0], [-0.2345507632554451, -0.531822154309966, 0.0], [0.8041042162987522, 0.44420587431825, 0.0], [-0.39215417134387875, 0.16473651411778567, 0.0], [-0.9222191367875507, -0.054256787565875264, 0.0], [0.10580837598479786, 0.29788321889066127, 0.0], [0.11530533278354094, -0.06250813577886793, 0.0], [-0.3675787952776193, -0.9902906014875789, 0.0], [-0.09968820447944682, -0.3111372528404005, 0.0], [-0.654485871217703, -0.4111886293449576, 0.0], [0.8337873832658853, -0.25421306835180735, 0.0], [0.766071562273186, -0.6055573692331515, 0.0], [0.7218537239374903, 0.25566424321508796, 0.0]]",-100.0,[-3.13913655 -0.06200097  1.36100137],0.0,"[[-3.1700174808502197, 0.07527421414852142, 1.3968000411987305], [-3.165187358856201, 0.07739284634590149, 1.3968000411987305], [-3.167041778564453, 0.07738633453845978, 1.3968000411987305], [-3.167802572250366, 0.07465188205242157, 1.3968000411987305], [-3.163588523864746, 0.0720415711402893, 1.3968000411987305], [-3.1612486839294434, 0.07526427507400513, 1.3968000411987305], [-3.1569719314575195, 0.07163777947425842, 1.39680016040802], [-3.1610097885131836, 0.07209695875644684, 1.39680016040802], [-3.156332015991211, 0.07102091610431671, 1.39680016040802], [-3.15293288230896, 0.07204583287239075, 1.3968000411987305], [-3.154548168182373, 0.06995369493961334, 1.3968000411987305], [-3.1547317504882812, 0.07357336580753326, 1.39680016040802], [-3.152010679244995, 0.0687597393989563, 1.3968000411987305], [-3.1491506099700928, 0.06989862024784088, 1.3968000411987305], [-3.1533069610595703, 0.06969210505485535, 1.3968000411987305], [-3.1531879901885986, 0.07171659171581268, 1.3968000411987305], [-3.1581881046295166, 0.0677804946899414, 1.396799921989441], [-3.161391496658325, 0.06586059927940369, 1.3967998027801514], [-3.159337282180786, 0.06205904483795166, 1.3967996835708618], [-3.1600518226623535, 0.06643559038639069, 1.3967996835708618], [-3.158963203430176, 0.0694132149219513, 1.3967996835708618], [-3.160733461380005, 0.07081222534179688, 1.3967998027801514], [-3.1580939292907715, 0.07250770926475525, 1.3967998027801514], [-3.1625216007232666, 0.07449120283126831, 1.3967998027801514], [-3.1667909622192383, 0.07310670614242554, 1.3967998027801514], [-3.1666390895843506, 0.07474803924560547, 1.3967998027801514], [-3.170241117477417, 0.07747665047645569, 1.3967998027801514], [-3.1669559478759766, 0.079976886510849, 1.3967998027801514], [-3.1689841747283936, 0.08300536870956421, 1.3967998027801514], [-3.173755645751953, 0.08439269661903381, 1.3967998027801514], [-3.1703858375549316, 0.08402648568153381, 1.3967998027801514], [-3.1694822311401367, 0.08428792655467987, 1.3967998027801514], [-3.173464298248291, 0.0837847888469696, 1.3967998027801514], [-3.170243263244629, 0.08274245262145996, 1.3967998027801514], [-3.1704814434051514, 0.07885992527008057, 1.3967998027801514], [-3.171285390853882, 0.07975506782531738, 1.3967998027801514], [-3.169442653656006, 0.08207564055919647, 1.3967998027801514], [-3.165376663208008, 0.0806058943271637, 1.3967998027801514], [-3.1672024726867676, 0.0795128345489502, 1.3967998027801514], [-3.169855833053589, 0.08261385560035706, 1.3967998027801514], [-3.170276403427124, 0.0812840461730957, 1.3967998027801514], [-3.1742115020751953, 0.0774586945772171, 1.3967998027801514], [-3.16953706741333, 0.0789257287979126, 1.3967998027801514], [-3.166081428527832, 0.08097478747367859, 1.3967998027801514], [-3.164175510406494, 0.07855667173862457, 1.3967998027801514], [-3.165461540222168, 0.07474324107170105, 1.3967998027801514], [-3.1646411418914795, 0.06979106366634369, 1.3967998027801514], [-3.1616668701171875, 0.06568825244903564, 1.3967996835708618], [-3.16013240814209, 0.06102839112281799, 1.3967996835708618], [-3.1608877182006836, 0.06566625833511353, 1.3967996835708618], [-3.164581060409546, 0.06561566889286041, 1.3967996835708618], [-3.163295030593872, 0.06490300595760345, 1.3967996835708618], [-3.159224033355713, 0.06919002532958984, 1.3967996835708618], [-3.164003849029541, 0.06659090518951416, 1.3967996835708618], [-3.162550449371338, 0.07159078121185303, 1.3967998027801514], [-3.1647021770477295, 0.06963837146759033, 1.3967998027801514], [-3.1653103828430176, 0.06976737082004547, 1.3967998027801514], [-3.1605112552642822, 0.07397910952568054, 1.3967998027801514], [-3.1555607318878174, 0.0692027360200882, 1.3967996835708618], [-3.1571404933929443, 0.07167306542396545, 1.3967998027801514], [-3.1594510078430176, 0.06990045309066772, 1.3967998027801514], [-3.1603660583496094, 0.0674971491098404, 1.3967996835708618], [-3.160928726196289, 0.06472541391849518, 1.3967996835708618], [-3.163334846496582, 0.06518977880477905, 1.3967996835708618], [-3.165863037109375, 0.061742424964904785, 1.3967996835708618], [-3.1614577770233154, 0.059923380613327026, 1.3967996835708618], [-3.161561965942383, 0.05713212490081787, 1.3967996835708618], [-3.1606435775756836, 0.058800697326660156, 1.3967996835708618], [-3.157339334487915, 0.05506765842437744, 1.3967998027801514], [-3.157707452774048, 0.05167412757873535, 1.396799921989441], [-3.1610567569732666, 0.05075255036354065, 1.3967998027801514], [-3.156559944152832, 0.0485227108001709, 1.3967998027801514], [-3.1590137481689453, 0.05141612887382507, 1.3967998027801514], [-3.1608593463897705, 0.04982572793960571, 1.3967996835708618], [-3.162550210952759, 0.050095319747924805, 1.3967996835708618], [-3.162770986557007, 0.05165486037731171, 1.3967996835708618], [-3.167656421661377, 0.046992361545562744, 1.3967996835708618], [-3.1670451164245605, 0.04273918271064758, 1.3967996835708618], [-3.1720333099365234, 0.04773896932601929, 1.3967996835708618], [-3.1734344959259033, 0.049662649631500244, 1.3967996835708618], [-3.177797317504883, 0.045744940638542175, 1.3967998027801514], [-3.1803839206695557, 0.04826150834560394, 1.3967998027801514], [-3.183501720428467, 0.043475836515426636, 1.3967998027801514], [-3.1835286617279053, 0.04808269441127777, 1.3967998027801514], [-3.1799771785736084, 0.048138946294784546, 1.3967998027801514], [-3.1811442375183105, 0.045161694288253784, 1.3967998027801514], [-3.177537679672241, 0.049937933683395386, 1.3967998027801514], [-3.176954507827759, 0.05392894148826599, 1.3967996835708618], [-3.1781275272369385, 0.05126956105232239, 1.3967998027801514], [-3.174107313156128, 0.05349048972129822, 1.3967996835708618], [-3.1760683059692383, 0.054314032196998596, 1.3967996835708618], [-3.1806795597076416, 0.05404268205165863, 1.3967998027801514], [-3.1801509857177734, 0.055532097816467285, 1.3967998027801514], [-3.179574728012085, 0.055219292640686035, 1.3967998027801514], [-3.181412696838379, 0.05026772618293762, 1.3967998027801514], [-3.1819112300872803, 0.04871183633804321, 1.3967998027801514], [-3.1851840019226074, 0.04665568470954895, 1.3967998027801514], [-3.1810152530670166, 0.04538446664810181, 1.3967998027801514], [-3.177184820175171, 0.04235649108886719, 1.3967998027801514], [-3.1735756397247314, 0.04363454878330231, 1.3967996835708618]]","[-3.17, 0.08, 1.3968]",2023_02_15-14_32_50,100.0,0.38103808456924176
0,"[[-0.05076067641908599, 0.09634882912473652, 0.0], [-0.055173801732713246, 0.11705122652147204, 0.0], [-0.029256908214587485, 0.10747055895343016, 0.0], [-0.036639848570730105, 0.06616117002039612, 0.0], [-0.04991293682833409, 0.13794262870334362, 0.0], [-0.04043151303094161, 0.14676488843082858, 0.0], [-0.04163958405878476, 0.12260976211848318, 0.0], [-0.03771606764760116, 0.11599430014221812, 0.0], [-0.034767910595544516, 0.1508974770288094, 0.0], [-0.06127060289718711, 0.10812108150889732, 0.0], [-0.04234401742244209, 0.09159253947612211, 0.0], [-0.06644700483515165, 0.09007607199441114, 0.0], [-0.02175677140622445, 0.11894587018022618, 0.0], [-0.001619811466327059, 0.13422542171348173, 0.0], [-0.044744399411600355, 0.11706458535422382, 0.0], [-0.0870996620424791, 0.13637684511339732, 0.0], [-0.05905316762435309, 0.15807681958801578, 0.0], [-0.05134909559229883, 0.1551551893498806, 0.0], [-0.03548209596418628, 0.12757285498790916, 0.0], [-0.038417486294856196, 0.13520448349824132, 0.0], [-0.053864825504030156, 0.09332345113207552, 0.0], [-0.02632512712715529, 0.1403829811742594, 0.0], [-0.025293362003121378, 0.08034848103600023, 0.0], [-0.0480332588482435, 0.1033726175505334, 0.0], [-0.06919911699448666, 0.14021475247499193, 0.0], [-0.062100081325302536, 0.09169215287364185, 0.0], [-0.06751490307019459, 0.13093582653936187, 0.0], [-0.03347677975339047, 0.13460201640684755, 0.0], [-0.056013662541580245, 0.12484056550207034, 0.0], [-0.032663829739361105, 0.08152080506428683, 0.0], [-0.05470757537094684, 0.0979437611560523, 0.0], [-0.05754488724106965, 0.10489561431162708, 0.0], [-0.04256239870504186, 0.13762010105691003, 0.0], [-0.06467017017900456, 0.131197932299165, 0.0], [-0.04416444383783613, 0.12058001645094385, 0.0], [-0.04816967277854678, 0.08624078992604112, 0.0], [-0.03425025110246638, 0.10953175010910354, 0.0], [-0.06719538475722209, 0.08437340124491333, 0.0], [-0.037572892742579356, 0.09691167580274995, 0.0], [-0.05386860629939849, 0.1031654921217815, 0.0], [-0.0589851892306863, 0.0958258490797872, 0.0], [-0.07396551678132857, 0.11709756076478572, 0.0], [-0.04654807170539077, 0.1204769956587004, 0.0], [-0.052463078085148496, 0.08282939140706014, 0.0], [-0.09711517950941584, 0.11195886559731272, 0.0], [-0.00853093277506678, 0.12845836607780226, 0.0], [-0.0402412263522951, 0.1607602920529827, 0.0], [-0.037296376379727825, 0.10193395599487243, 0.0], [-0.05080024760682522, 0.09892515788239287, 0.0], [-0.07558735677962469, 0.13544570515049248, 0.0], [-0.05413939547425961, 0.10051684488895662, 0.0], [-0.04210230001533388, 0.11735783185640347, 0.0], [-0.0180319163956274, 0.13236413283300563, 0.0], [-0.005014437669652705, 0.09938975103793424, 0.0], [-0.04956555060295065, 0.14003996685939812, 0.0], [-0.07518139138112867, 0.12825512824276686, 0.0], [-0.05176784414811331, 0.13760626259313313, 0.0], [-0.049581648907912945, 0.10011907104564566, 0.0], [-0.06443471801692102, 0.08522524305818502, 0.0], [-0.03448234237825365, 0.13617799013551757, 0.0], [-0.05805697818889444, 0.15255622943864466, 0.0], [-0.02772205240113701, 0.10945880541367181, 0.0], [-0.04368355593043405, 0.11426764096916986, 0.0], [-0.0359493723012545, 0.08430400472103439, 0.0], [-0.05245669598403968, 0.12372042526362437, 0.0], [-0.05119220770865285, 0.12834283857083584, 0.0], [-0.018646411291149967, 0.103125003628737, 0.0], [-0.05032545033149871, 0.09936534311976608, 0.0], [-0.0722285493703908, 0.09299940554876729, 0.0], [-0.04426047286788637, 0.1231253804105763, 0.0], [-0.0841337122692436, 0.12396599976404787, 0.0], [-0.045475528789906794, 0.0880113460655032, 0.0], [-0.036477779085844486, 0.12306987199456243, 0.0], [-0.04002478472936222, 0.1573989305974126, 0.0], [-0.05612676535234751, 0.10812267171958645, 0.0], [-0.015376915958402071, 0.12263789632397692, 0.0], [-0.0413317981639022, 0.10027248864894811, 0.0], [-0.03768759050782966, 0.15339285515709866, 0.0], [-0.07327448988215335, 0.09477068017338186, 0.0], [-0.0437697669872118, 0.11446579220126285, 0.0], [-0.04957407080828202, 0.14179910311339783, 0.0], [-0.028443123299587203, 0.09703604581988601, 0.0], [-0.060760889517581296, 0.10022924930440613, 0.0], [-0.09547568721555277, 0.1096332827757538, 0.0], [-0.07036518452454876, 0.12035230250038853, 0.0], [-0.08356023753612929, 0.11884860627627591, 0.0], [-0.06300054648823428, 0.1324362657943614, 0.0], [-0.0401183444840677, 0.12866263735884464, 0.0], [-0.05663606137603394, 0.12763853758794919, 0.0], [-0.0312579910996319, 0.11310517727787839, 0.0], [-0.03815067567038988, 0.10993945005091699, 0.0], [-0.06258876563448101, 0.141256261207775, 0.0], [-0.05408970115431044, 0.1556064034010296, 0.0], [-0.0811678539643843, 0.1122400969779016, 0.0], [-0.030733625955077448, 0.08734798906214736, 0.0], [-0.006906962695094054, 0.13238744505701594, 0.0], [-0.03173693239003783, 0.10588629941073857, 0.0], [-0.06719467475864349, 0.15147853911987474, 0.0], [-0.06411132504600292, 0.15347381937498827, 0.0], [-0.04368396617187875, 0.12955249839465943, 0.0]]",-100.0,[-3.13913655 -0.06200097  1.36100137],0.0,"[[-3.1702544689178467, 0.0804813951253891, 1.3968000411987305], [-3.170530319213867, 0.08106629550457001, 1.3968000411987305], [-3.1706769466400146, 0.08160346746444702, 1.3968000411987305], [-3.1708602905273438, 0.08193418383598328, 1.3968000411987305], [-3.171110153198242, 0.08262376487255096, 1.3968000411987305], [-3.1713125705718994, 0.08335763216018677, 1.3968000411987305], [-3.171520948410034, 0.08397050201892853, 1.3968000411987305], [-3.1717095375061035, 0.08455032110214233, 1.3968000411987305], [-3.1718835830688477, 0.08530475199222565, 1.3968000411987305], [-3.1721901893615723, 0.0858449935913086, 1.3968000411987305], [-3.1724019050598145, 0.08630284667015076, 1.3968000411987305], [-3.172734022140503, 0.08675307035446167, 1.3968000411987305], [-3.1728429794311523, 0.08734762668609619, 1.3968000411987305], [-3.172851324081421, 0.0880187451839447, 1.3968000411987305], [-3.1730751991271973, 0.08860377967357635, 1.3968000411987305], [-3.173510789871216, 0.08928561210632324, 1.3968000411987305], [-3.1738061904907227, 0.09007599949836731, 1.3968000411987305], [-3.174062967300415, 0.0908517837524414, 1.3968000411987305], [-3.1742403507232666, 0.09148932993412018, 1.3968000411987305], [-3.1744327545166016, 0.09216538071632385, 1.3968000411987305], [-3.1747021675109863, 0.09263178706169128, 1.3968000411987305], [-3.1748337745666504, 0.0933334082365036, 1.3968000411987305], [-3.174960136413574, 0.09373496472835541, 1.3968000411987305], [-3.1752002239227295, 0.09425155818462372, 1.3968000411987305], [-3.175546169281006, 0.09495247900485992, 1.3968000411987305], [-3.175856590270996, 0.09541061520576477, 1.3968000411987305], [-3.176194429397583, 0.09606531262397766, 1.3968000411987305], [-3.1763617992401123, 0.09673841297626495, 1.3968000411987305], [-3.1766419410705566, 0.09736230969429016, 1.3968000411987305], [-3.1768054962158203, 0.09776994585990906, 1.3968000411987305], [-3.17707896232605, 0.09825950860977173, 1.3968000411987305], [-3.1773669719696045, 0.09878405928611755, 1.3968000411987305], [-3.177579879760742, 0.0994720458984375, 1.3968000411987305], [-3.177903413772583, 0.10012800991535187, 1.3968000411987305], [-3.17812442779541, 0.10073082149028778, 1.3968000411987305], [-3.1783652305603027, 0.10116198658943176, 1.396799921989441], [-3.1785364151000977, 0.10170961916446686, 1.3967998027801514], [-3.178872585296631, 0.10213151574134827, 1.3967995643615723], [-3.179060220718384, 0.10261580348014832, 1.3967995643615723], [-3.1793298721313477, 0.10313169658184052, 1.3967995643615723], [-3.1796247959136963, 0.10361051559448242, 1.3967995643615723], [-3.179994821548462, 0.10419602692127228, 1.3967995643615723], [-3.180227756500244, 0.10479819774627686, 1.3967995643615723], [-3.180490016937256, 0.10521228611469269, 1.3967995643615723], [-3.180975914001465, 0.10577195882797241, 1.3967995643615723], [-3.181018590927124, 0.10641415417194366, 1.3967995643615723], [-3.181220293045044, 0.10721784830093384, 1.3967995643615723], [-3.1814067363739014, 0.1077275276184082, 1.3967995643615723], [-3.1816608905792236, 0.10822200775146484, 1.3967995643615723], [-3.1820387840270996, 0.10889925062656403, 1.3967995643615723], [-3.182309627532959, 0.10940167307853699, 1.3967995643615723], [-3.1825203895568848, 0.10998862981796265, 1.3967995643615723], [-3.1826107501983643, 0.11065049469470978, 1.3967995643615723], [-3.182636022567749, 0.1111474335193634, 1.3967995643615723], [-3.1828839778900146, 0.11184757947921753, 1.3967995643615723], [-3.183260202407837, 0.11248867213726044, 1.3967995643615723], [-3.1835193634033203, 0.11317640542984009, 1.3967995643615723], [-3.183767557144165, 0.11367698013782501, 1.3967995643615723], [-3.1840896606445312, 0.11410316824913025, 1.3967995643615723], [-3.1842620372772217, 0.11478382349014282, 1.3967995643615723], [-3.1845526695251465, 0.115546315908432, 1.3967996835708618], [-3.1846914291381836, 0.11609344184398651, 1.3967998027801514], [-3.1849098205566406, 0.11666473746299744, 1.3967998027801514], [-3.185089588165283, 0.11708629131317139, 1.3967998027801514], [-3.185352087020874, 0.11770497262477875, 1.3967998027801514], [-3.185608148574829, 0.11834634840488434, 1.3967998027801514], [-3.185701847076416, 0.11886179447174072, 1.3967998027801514], [-3.1859538555145264, 0.11935871839523315, 1.3967998027801514], [-3.1863152980804443, 0.11982369422912598, 1.3967998027801514], [-3.1865367889404297, 0.12043917179107666, 1.3967998027801514], [-3.186957359313965, 0.12105882167816162, 1.3967998027801514], [-3.187185049057007, 0.12149886786937714, 1.3967998027801514], [-3.1873676776885986, 0.12211403250694275, 1.3967998027801514], [-3.187567710876465, 0.12290078401565552, 1.3967998027801514], [-3.1878483295440674, 0.12344105541706085, 1.3967998027801514], [-3.187925338745117, 0.12405426800251007, 1.3967998027801514], [-3.1881322860717773, 0.12455533444881439, 1.3967998027801514], [-3.1883208751678467, 0.12532219290733337, 1.3967998027801514], [-3.188687562942505, 0.12579603493213654, 1.3967998027801514], [-3.188906669616699, 0.12636840343475342, 1.3967998027801514], [-3.189154863357544, 0.12707728147506714, 1.3967998027801514], [-3.1892971992492676, 0.12756235897541046, 1.3967998027801514], [-3.189601182937622, 0.12806345522403717, 1.3967998027801514], [-3.1900787353515625, 0.1286117434501648, 1.3967998027801514], [-3.1904308795928955, 0.12921346724033356, 1.3967998027801514], [-3.1908485889434814, 0.12980759143829346, 1.3967998027801514], [-3.1911637783050537, 0.13046956062316895, 1.3967998027801514], [-3.1913645267486572, 0.1311129778623581, 1.3967998027801514], [-3.191648006439209, 0.1317511349916458, 1.3967998027801514], [-3.1918046474456787, 0.13231663405895233, 1.3967998027801514], [-3.19199538230896, 0.13286617398262024, 1.3967998027801514], [-3.1923086643218994, 0.13357245922088623, 1.3967998027801514], [-3.1925792694091797, 0.13435056805610657, 1.3967998027801514], [-3.1929850578308105, 0.13491177558898926, 1.3967998027801514], [-3.19313907623291, 0.1353486180305481, 1.3967998027801514], [-3.193173885345459, 0.1360103040933609, 1.3967998027801514], [-3.1933329105377197, 0.13653959333896637, 1.3967998027801514], [-3.193669080734253, 0.13729700446128845, 1.3967998027801514], [-3.1939899921417236, 0.13806429505348206, 1.3967998027801514], [-3.1942086219787598, 0.13871203362941742, 1.3967998027801514]]","[-3.17, 0.08, 1.3968]",2023_02_15-14_33_00,100.0,0.06420947560269298
0,"[[-1.0, 0.5684050740221145, 0.0], [-0.9991929951525634, 0.6246088402011831, 0.0], [-1.0, 0.6484491037244413, 0.0], [-0.9787740628953429, 0.6385337442313539, 0.0], [-0.993361978403315, 0.6907054375165782, 0.0], [-1.0, 0.639291307681817, 0.0], [-1.0, 0.6593691056164068, 0.0], [-0.995137892558663, 0.6647778345623716, 0.0], [-0.953781839858742, 0.6569586456151364, 0.0], [-1.0, 0.6519274079926158, 0.0], [-0.9965928069952563, 0.6360318781563854, 0.0], [-0.9872401714670253, 0.6261589158614997, 0.0], [-1.0, 0.648347064214412, 0.0], [-0.9627859978719107, 0.6396568915524303, 0.0], [-1.0, 0.6522134818607517, 0.0], [-0.9837031049218417, 0.6760414236002046, 0.0], [-0.9921886801786162, 0.6694050427951899, 0.0], [-1.0, 0.6539492910496878, 0.0], [-1.0, 0.6198289386399378, 0.0], [-1.0, 0.6368665633157742, 0.0], [-1.0, 0.690738419645333, 0.0], [-0.9826760917042459, 0.6263346121724624, 0.0], [-1.0, 0.6001050116929867, 0.0], [-1.0, 0.6464074043246646, 0.0], [-0.9913785300419311, 0.6489810485323513, 0.0], [-1.0, 0.6225969236533606, 0.0], [-0.9999715050811993, 0.6463479681121882, 0.0]]",-100.0,[-3.13913655 -0.06200097  1.36100137],0.0,"[[-3.1750009059906006, 0.0828416496515274, 1.3968000411987305], [-3.179997205734253, 0.08596444129943848, 1.3968000411987305], [-3.18499755859375, 0.08920653164386749, 1.3968000411987305], [-3.1898913383483887, 0.09239879250526428, 1.3968000411987305], [-3.1948580741882324, 0.0958523154258728, 1.3968000411987305], [-3.1998586654663086, 0.09904856979846954, 1.3968000411987305], [-3.2048587799072266, 0.10234536230564117, 1.3968000411987305], [-3.209834575653076, 0.10566897690296173, 1.3968000411987305], [-3.2146036624908447, 0.10895377397537231, 1.39680016040802], [-3.219604015350342, 0.11221332848072052, 1.39680016040802], [-3.2245872020721436, 0.11539332568645477, 1.39680016040802], [-3.2295236587524414, 0.11852386593818665, 1.3968002796173096], [-3.2345240116119385, 0.12176558375358582, 1.3968002796173096], [-3.2393381595611572, 0.12496370077133179, 1.3968002796173096], [-3.2443385124206543, 0.1282244622707367, 1.3968002796173096], [-3.2492573261260986, 0.13160431385040283, 1.3968002796173096], [-3.254218339920044, 0.1349511295557022, 1.3968002796173096], [-3.259218692779541, 0.13822054862976074, 1.3968002796173096], [-3.264219045639038, 0.14131948351860046, 1.3968003988265991], [-3.2692196369171143, 0.14450371265411377, 1.3968003988265991], [-3.2742199897766113, 0.14795711636543274, 1.3968003988265991], [-3.2791335582733154, 0.15108874440193176, 1.3968003988265991], [-3.2841336727142334, 0.1540893167257309, 1.3968003988265991], [-3.2891340255737305, 0.15732118487358093, 1.3968003988265991], [-3.29409122467041, 0.16056615114212036, 1.3968003988265991], [-3.2990915775299072, 0.1636793166399002, 1.3968002796173096], [-3.304091453552246, 0.1669108271598816, 1.3968003988265991]]","[-3.17, 0.08, 1.3968]",2023_02_15-14_33_04,27.0,0.15981943477164273
